"","logFC","logCPM","LR","PValue","FDR"
"Bra017035",-1.88208103405321,4.3270439001155,34.0049448405978,5.49721897706501e-09,3.40077634220799e-08
"Bra033639",-0.973949953498211,4.98262481374559,33.9821496537535,5.56200069778077e-09,3.43921302919257e-08
"Bra028376",1.36226116812296,2.88402494620101,33.9820756319595,5.56221230110323e-09,3.43921302919257e-08
"Bra028220",-1.59396883506343,3.28706836916511,33.9775956533594,5.57503406888281e-09,3.44625434186032e-08
"Bra006798_Bra006800",3.42062016369406,0.802653586069036,33.9669668642269,5.60557237187201e-09,3.46424084303348e-08
"Bra027424",2.39480469570087,1.93733789832857,33.9580990792425,5.63117916722733e-09,3.47917121092909e-08
"Bra005176",5.06022922912043,5.99769627570688,33.9556433365329,5.63829110962283e-09,3.48266996989656e-08
"Bra025106",1.69233727854129,2.4433239619925,33.9521671565784,5.64837366613136e-09,3.48800135384895e-08
"Bra034420",-1.1548658301456,4.76989614928703,33.9490132465384,5.65753711076252e-09,3.49276257179723e-08
"Bra003900",-1.63146362257375,3.83329129115194,33.9450550249306,5.6690584914492e-09,3.4989766765149e-08
"Bra032995",-2.12039867899556,1.80705540908633,33.9319572189377,5.70735067355065e-09,3.52170644642147e-08
"Bra024833",-1.80546295485785,2.20800238863929,33.9259922505332,5.72487534014056e-09,3.53161329376125e-08
"Bra035669",-1.17603561935674,7.41977006293357,33.9246117848082,5.72893872642436e-09,3.53298339039203e-08
"Bra018876",-1.13847682543345,4.65260356514843,33.924239069493,5.73003630512946e-09,3.53298339039203e-08
"Bra039456",-2.69648303926085,1.68099408923689,33.9232238397883,5.73302703983624e-09,3.53392079701011e-08
"Bra011677",1.60701101744869,8.16569742679487,33.9195086081494,5.74398496363308e-09,3.53976755425532e-08
"Bra022764",1.80446922176501,3.70566289573862,33.9104740499398,5.77071962755579e-09,3.55497828460652e-08
"Bra100244",-2.34724941968454,2.16322151440291,33.910168583629,5.7716257246129e-09,3.55497828460652e-08
"Bra035502",2.56925549463943,6.38909313501132,33.9070582292785,5.78086000634400e-09,3.55975376357857e-08
"Bra002848",1.11270902258816,4.06896060626803,33.9062861132278,5.7831546209508e-09,3.56025456352284e-08
"Bra036896",1.20124788898898,4.66520960752844,33.8937070055701,5.82066661160914e-09,3.58243025207206e-08
"Bra001594",0.993507660108966,4.63880078878633,33.8858430024172,5.84424144110592e-09,3.59601891437633e-08
"Bra032046",-4.27055916319502,0.794307769089649,33.8706496041574,5.89005963047994e-09,3.62328367440376e-08
"Bra000382",-3.02432963818517,7.92579323016578,33.8514694638911,5.94841457848347e-09,3.65824452352282e-08
"Bra007096",2.98377607769382,1.54524858782678,33.8405763086617,5.98181408263853e-09,3.67784394121603e-08
"Bra002224",-1.06752523856705,4.79456511019203,33.8334251036307,6.00384244772417e-09,3.69044371837859e-08
"Bra003512",1.23021611858646,6.66188893113889,33.8323643158715,6.0071169798277e-09,3.69151238796162e-08
"Bra013566",-2.15432545160535,3.65804632770863,33.8297143529906,6.0153049333757e-09,3.69559915053046e-08
"Bra034785",-1.29080715002271,5.74033694965781,33.8245516164535,6.0312890619529e-09,3.70447230551945e-08
"Bra001534",-1.01967849892418,4.37652239241989,33.8159292618035,6.05807926837288e-09,3.7199764214633e-08
"Bra028595",2.06204268645323,6.83760949366262,33.8121948368513,6.06971932028012e-09,3.72617200877682e-08
"Bra015866",-1.93166596184708,2.05505240811425,33.7897421761193,6.14017705506923e-09,3.76846310882364e-08
"Bra029999",-1.68776988278994,3.78969384154339,33.783247005008,6.1607116062892e-09,3.78010065727737e-08
"Bra022815_Bra022816",1.64200008127981,9.29905782434994,33.7822906111283,6.16374105915272e-09,3.78099419641849e-08
"Bra006085",-1.81858324890083,2.23890423314833,33.7808391112818,6.16834164971103e-09,3.78285080911342e-08
"Bra003570",-2.02595984627468,1.93914563699914,33.7773015645064,6.17956846415701e-09,3.78876909355994e-08
"Bra030456",-1.30986903290352,3.23014367476295,33.7671954634879,6.21175421298068e-09,3.80753126127971e-08
"Bra022456",-1.10308721108103,4.53368270556142,33.7660500627409,6.21541264299908e-09,3.80880233202039e-08
"Bra022934",-1.0291271757606,5.65464248510626,33.7624229009248,6.22701210371386e-09,3.81493777467904e-08
"Bra013000",4.80483190985147,2.06268274865586,33.7592455205248,6.23719100120754e-09,3.8202000133288e-08
"Bra027769",1.04981150839045,5.51265350026386,33.7369077278896,6.30922316788522e-09,3.86333425775677e-08
"Bra028203",1.1638726869492,4.25271641274225,33.7326750426394,6.32296581006635e-09,3.87076312478693e-08
"Bra009480",0.912849939461075,4.73080363080086,33.70374445927,6.41770350346099e-09,3.92775874719077e-08
"Bra037164",-1.63358228940568,8.64198521786384,33.6959942910675,6.44332318449942e-09,3.9424345574404e-08
"Bra038755",4.58115981336689,0.463750122579772,33.6847282321303,6.48074810322697e-09,3.96432425332036e-08
"Bra001028",1.09055613054991,6.09803917551233,33.6801021810457,6.49617844159349e-09,3.97275197621522e-08
"Bra035672",-2.1445889677987,7.74946054941685,33.674801842599,6.51390312158491e-09,3.98257816393213e-08
"Bra029155",-3.74986701036306,0.685889822154398,33.6633928016168,6.55222021043671e-09,4.00498628020437e-08
"Bra020182",2.00871014197904,2.36248194295145,33.6538634247222,6.58439743428522e-09,4.02363101794078e-08
"Bra017950",-1.26101059053215,3.17811025933055,33.6517888581908,6.59142343736735e-09,4.02690063278309e-08
"Bra024495",1.04107395811467,5.42737003906234,33.6384193762051,6.63688276794931e-09,4.05364270507989e-08
"Bra020113",-3.30695386860554,6.15703551226984,33.6336927095924,6.65302954484032e-09,4.06247235977368e-08
"Bra038201",-0.937370940193295,4.85299635960873,33.6307069051849,6.66324962802989e-09,4.06767949098477e-08
"Bra026898",1.1279745415938,3.94594878147958,33.6253735049376,6.68154441897222e-09,4.07781205092886e-08
"Bra001809",-1.488094055295,6.16493150353323,33.6152768079773,6.71631629119214e-09,4.09799303738288e-08
"Bra022342",-4.59882328752822,3.69212556239115,33.6071951372412,6.7442791863378e-09,4.11401030366606e-08
"Bra021531",1.509307235428,2.44721166723481,33.6001146624283,6.76887371384232e-09,4.12796525852541e-08
"Bra007436",2.38881024409803,1.27178610156124,33.5964140895983,6.78176363485005e-09,4.13477694571248e-08
"Bra022602",2.72663552488164,1.08778349812065,33.584929711222,6.82192302619432e-09,4.15820689859382e-08
"Bra033681",1.23842840885331,3.47667781612096,33.5780780332454,6.84599580643823e-09,4.17182208955214e-08
"Bra019745",2.26591351363303,2.62636633667398,33.576069918601,6.85306725182489e-09,4.1750727079939e-08
"Bra031907",1.58408024130335,2.62884148402668,33.572247380902,6.86654829271769e-09,4.18222558710535e-08
"Bra020645",-2.05992576941974,1.26005480462861,33.5642607912344,6.89480057969706e-09,4.19836932182516e-08
"Bra016816",-0.824826249539353,4.95720988704474,33.5605914977958,6.90781958081255e-09,4.2052314033751e-08
"Bra018599",1.05138415282528,4.65014102661882,33.5233306631009,7.04142706529194e-09,4.28548133925618e-08
"Bra003378",-4.12331270108121,1.20992386633031,33.4910016656298,7.15944548410808e-09,4.35620538645705e-08
"Bra029805",0.839581865343037,5.75363329790136,33.4886589223446,7.16807435701278e-09,4.36035178679942e-08
"Bra000826",-1.27181747634738,3.99008179462071,33.4881238913881,7.1700464620233e-09,4.36044779018897e-08
"Bra003599",0.95631543618151,4.16044454497048,33.4564904646498,7.28761717157802e-09,4.43082699473074e-08
"Bra036310",1.09140379977041,4.06460055696424,33.4475171872885,7.32131796616895e-09,4.45019109759496e-08
"Bra102674",-3.66436427269589,1.82782737167223,33.4425923390704,7.33988043389814e-09,4.46034605179034e-08
"Bra025208",-1.19301518260094,4.18774274469247,33.4285241217408,7.39316563108782e-09,4.49159107122257e-08
"Bra030778",-2.48615614839258,1.03819329555408,33.4279730776738,7.3952606484823e-09,4.49172844138548e-08
"Bra027131",0.977774024335589,5.13833829877706,33.4104413050387,7.46222607899368e-09,4.53125673528383e-08
"Bra001348",1.37269769221002,6.30930381541703,33.4075393289846,7.4733690803959e-09,4.53687679914713e-08
"Bra017041",4.22071116238004,2.83529932053166,33.4031257459206,7.49034830176965e-09,4.54603613850332e-08
"Bra019063",1.43760336406787,2.77452499697399,33.3937764525782,7.52644309854753e-09,4.56678953371601e-08
"Bra027750",-1.32379110601059,3.05633456034424,33.3739304321147,7.60364099990318e-09,4.61246612295994e-08
"Bra027553",1.83440714876491,3.53901144504047,33.3645780478628,7.64029472235607e-09,4.63325386790637e-08
"Bra010071",0.923053782597856,5.52166299966974,33.364203801965,7.64176513788003e-09,4.63325386790637e-08
"Bra038161",1.12137230868353,3.9574406306348,33.3514756511681,7.69194325224762e-09,4.66250098674702e-08
"Bra029301",-0.947645507211461,5.18916298304028,33.3492198186546,7.70087077084342e-09,4.66673545402045e-08
"Bra039482",-0.964537518168803,5.00844167472624,33.3403085646927,7.73623888459844e-09,4.68698677470226e-08
"Bra005337",-1.10914022046749,5.79940516032512,33.3284140954398,7.7837007882041e-09,4.71455304293592e-08
"Bra007866",1.02582602281476,5.26964798223235,33.3068422355355,7.87052319575951e-09,4.76593989636896e-08
"Bra028723",-0.976653747621802,4.55441930841273,33.302107873805,7.88970747313533e-09,4.77635338562555e-08
"Bra032854",-1.11204851330805,4.04484786052443,33.2907661102885,7.93585654428125e-09,4.80308174729931e-08
"Bra015572",-1.68745983527924,2.923322853031,33.2787616884608,7.98499648403704e-09,4.83160638210842e-08
"Bra037720",1.29209733444557,3.40627142832357,33.2759976456228,7.9963541510167e-09,4.83726090273183e-08
"Bra004823",-1.13720060772456,5.08026120820015,33.2620799667626,8.05378929256767e-09,4.8707793622942e-08
"Bra006248",-1.41160116089169,5.95172874516722,33.2560609983175,8.0787560338481e-09,4.8846496230819e-08
"Bra025432",-3.32611676346271,1.95822562379555,33.2447094301464,8.12605360036371e-09,4.91201137402267e-08
"Bra020330",-1.17401823381258,5.41437435305005,33.2406143936959,8.14318400832645e-09,4.92112860085788e-08
"Bra014814",1.10127798847212,6.4103457824622,33.2189571501388,8.23438413326563e-09,4.97499216337119e-08
"Bra006136",-1.06402249106386,3.72481177264288,33.2146551136173,8.25262172574437e-09,4.98475774205932e-08
"Bra034200",-1.48918046986757,8.84715126911695,33.2005899902656,8.31253072356978e-09,5.01968249774563e-08
"Bra028487",-1.83369350341105,1.86200672380851,33.1847406418571,8.38056157862956e-09,5.05941490373557e-08
"Bra009773",2.70145357429317,4.33806345497507,33.1842822800346,8.38253729993968e-09,5.05941490373557e-08
"Bra027814",-2.16207225061615,2.18118691121706,33.1726243188459,8.4329448585001e-09,5.08856130377081e-08
"Bra002423",-1.53073463315704,5.68999239431837,33.1707121651678,8.44124170362844e-09,5.0922892345634e-08
"Bra029215",-1.08052411264842,7.2944472764681,33.1618521122478,8.47979235359996e-09,5.11426171709966e-08
"Bra009426",1.73553371203893,2.40434816440637,33.1513832826053,8.52557022158102e-09,5.14058090078972e-08
"Bra040022",-1.08390474538366,4.8726505452953,33.1479338635974,8.54070791299413e-09,5.14841670380991e-08
"Bra008348",-1.37081771672283,3.64520837764768,33.1467736734761,8.54580542653573e-09,5.15014178410779e-08
"Bra003204",1.03750187245674,4.0421129779556,33.1463073051788,8.54785536190645e-09,5.15014178410779e-08
"Bra005221",-2.06990074281789,7.61539857104926,33.1381904789589,8.58361208715878e-09,5.17038929580887e-08
"Bra005721",-2.20486589252234,1.85590597478689,33.1276421464456,8.63030416691782e-09,5.19721198566031e-08
"Bra030293",-1.28893751274423,4.4928244792371,33.1258176182498,8.63840618824648e-09,5.20078793407605e-08
"Bra031007",0.999191145073713,6.18034325448927,33.1089767168339,8.71355069580844e-09,5.24471518715402e-08
"Bra012750",-1.14684650178385,3.98166744798537,33.0667078543193,8.90505182322035e-09,5.3586383455002e-08
"Bra000940",-1.22077427663554,4.85492134542504,33.063881405336,8.91800652907991e-09,5.36509058623045e-08
"Bra039168",-1.0311475432653,4.91747104528233,33.0610615063353,8.93095002361906e-09,5.37153285454606e-08
"Bra035917",2.11918629700901,5.97435767990368,33.0483485942225,8.98953702124802e-09,5.40541738225356e-08
"Bra015936_Bra015938",1.77463927883171,7.85309236609313,33.0401871045512,9.02735167793907e-09,5.42579194324695e-08
"Bra039307",1.78885402658185,4.00223507281099,33.0400612062287,9.02793624908237e-09,5.42579194324695e-08
"Bra029367",-1.80829476309104,4.43005755533287,33.0391977820434,9.03194632235243e-09,5.42684494778546e-08
"Bra026435",-1.03610237494526,4.48917025256058,33.0051380412531,9.19156420356685e-09,5.5213710089609e-08
"Bra000369",1.65901409458486,4.74548076959748,33.0046493466414,9.19387486781584e-09,5.52137902481474e-08
"Bra017739",-1.0058022454505,4.241701205255,32.9692354084902,9.3628783947193e-09,5.62146938143102e-08
"Bra027329",1.11068798344911,5.65896725903796,32.9660696391,9.37813685077911e-09,5.62922430248814e-08
"Bra031580",-1.79059132750887,2.7185952635958,32.9618840193406,9.39834904688514e-09,5.6399480897088e-08
"Bra006395",-1.3859181098179,7.90986745489635,32.9454536742294,9.47811322495349e-09,5.68499077204802e-08
"Bra010598",3.75652334628269,3.58903166503324,32.9451012560873,9.47983151167873e-09,5.68499077204802e-08
"Bra006925",-3.13989822672512,1.85117172778936,32.944963372648,9.48050387549658e-09,5.68499077204802e-08
"Bra000065",-1.57243065659182,2.29340981530859,32.9404485524776,9.50254599112732e-09,5.69678698804575e-08
"Bra031137",1.33098945946647,3.02000727683077,32.9105453561198,9.64983996889519e-09,5.78364722724257e-08
"Bra015773",-2.40047884522641,2.5134539533977,32.9075357029186,9.66479067144228e-09,5.79116377455606e-08
"Bra038828",-1.6706825828248,3.28485240443197,32.9047506552899,9.67864629375826e-09,5.79802056391291e-08
"Bra021681",-1.39986584315938,4.10799231884271,32.8812971257477,9.79611972042508e-09,5.86693100824062e-08
"Bra007824",2.77737225317384,3.38486664940046,32.8786010274904,9.80971505887891e-09,5.87360965931977e-08
"Bra035244",-1.11369550402056,6.46179980053447,32.8751807048261,9.8269895669058e-09,5.88248735369898e-08
"Bra031642",1.95307632964558,7.07088497960925,32.8564343632159,9.92221143604511e-09,5.93800870652162e-08
"Bra000947",-1.33913146989735,5.88221797174112,32.8469718529471,9.97062657976044e-09,5.96549761558284e-08
"Bra013739",-1.54634945584841,5.18642928349392,32.8446212560364,9.98269010550874e-09,5.97122882020401e-08
"Bra013541",-1.66065431373209,2.03842773957394,32.8327932169958,1.00436151408227e-08,6.00617681748027e-08
"Bra035907",-3.9481533085049,1.23729102644716,32.822432492409,1.00972880952512e-08,6.03677169356386e-08
"Bra007423",0.834533020259883,5.12402862616235,32.8087110704933,1.01688133197906e-08,6.07802186838715e-08
"Bra029985",-1.13165358215881,3.38896633853872,32.808158896502,1.01717022172043e-08,6.078236973851e-08
"Bra013577",-2.25730295661621,1.68800626460216,32.802796375432,1.01998009721257e-08,6.09351271598484e-08
"Bra013213",2.27255673473758,1.81859857113316,32.79481222023,1.02417807829876e-08,6.11707155413333e-08
"Bra010298_Bra010299",1.87549128385482,2.15647995400458,32.7921647759198,1.0255738923797e-08,6.1238864421003e-08
"Bra034002",-1.41204043618924,5.95965996488145,32.7637743426428,1.04066250427007e-08,6.21243979821829e-08
"Bra019075",1.1202241300056,4.47076271944641,32.7549682676791,1.04538767977278e-08,6.23909796266674e-08
"Bra014674",-3.94786860264131,1.30585335312026,32.7352180451464,1.05606357216734e-08,6.30124922876612e-08
"Bra012138",0.849339547528968,5.59477217692979,32.7278496877562,1.06007441421767e-08,6.32361093852261e-08
"Bra029324",1.14491730538337,3.54224278564773,32.7131828749232,1.06810351564705e-08,6.36992553227326e-08
"Bra016017",-1.28296965696671,5.21599023161383,32.7109637043284,1.06932365738285e-08,6.37443742588646e-08
"Bra032152",-1.08733750640811,4.29484215098407,32.7108421734539,1.06939051764892e-08,6.37443742588646e-08
"Bra021837",-1.08280664280431,3.44559824412793,32.7078856338958,1.07101834982221e-08,6.38255765425912e-08
"Bra025304",-1.63194838097218,3.87671588997093,32.700980978815,1.07482963556512e-08,6.40368256350324e-08
"Bra023317",2.21013665455198,2.52585728216286,32.6919585645168,1.07983037920288e-08,6.43188186710334e-08
"Bra025527",-2.5606210259307,1.97521659606015,32.6594857323609,1.09802235214899e-08,6.53811365066417e-08
"Bra004220",-1.21047185995005,3.38751484628684,32.6591546500241,1.09820940366694e-08,6.53811365066417e-08
"Bra013013",-1.28995219781936,7.05075403822714,32.6554642841546,1.10029651063423e-08,6.54891687384426e-08
"Bra012523",-0.97389008590805,4.85667034995534,32.6470842364228,1.10505065876652e-08,6.57558493012988e-08
"Bra021673",1.95765632603754,9.58053614647386,32.6437795995959,1.10693108878979e-08,6.58514400692421e-08
"Bra013322",-1.80459949183672,4.04196885862675,32.642633453062,1.10758402623881e-08,6.58739779426465e-08
"Bra040576",-0.984573387206116,4.79853471929539,32.6284110916142,1.11571839485825e-08,6.63413555220762e-08
"Bra025019",0.937579802806122,4.21136978720563,32.594203187757,1.13552922569285e-08,6.75026203569182e-08
"Bra008033",1.32369383746537,4.48892302281921,32.58646323673,1.14006032131955e-08,6.7755217019273e-08
"Bra021168",-1.63545302053114,2.50498949107567,32.5803372586091,1.14365940564079e-08,6.79523118792847e-08
"Bra027198",2.56414427649067,1.88571174398892,32.5756657134096,1.14641163972105e-08,6.80990048172413e-08
"Bra006419",1.54905649646232,5.45402061570518,32.5743506448768,1.14718760634797e-08,6.81282602692543e-08
"Bra028189",-1.33485191657979,3.3486912671792,32.5682732469922,1.15078046196376e-08,6.83247470919887e-08
"Bra014908",-1.5713882923037,7.07300126555214,32.5404126496739,1.16739598461715e-08,6.92941345870306e-08
"Bra026311",-1.34549727642147,5.06401524179837,32.5077266165374,1.1871958847679e-08,7.045201455435e-08
"Bra002061",-1.6144950904757,2.58516572765122,32.5043077991031,1.18928620199916e-08,7.05586388023891e-08
"Bra006464",1.24457444029265,3.8548305236399,32.5021367043303,1.19061555594039e-08,7.06200747074811e-08
"Bra007733",1.29373792075336,3.61601086191785,32.487733671715,1.19947225015103e-08,7.11278461883292e-08
"Bra100878",-2.4456201653755,3.51849066939728,32.4740594873406,1.20794181928486e-08,7.16124165877953e-08
"Bra012135",0.991528776517908,5.8720179497795,32.4649357092168,1.21362623169691e-08,7.19316716463711e-08
"Bra011081",-1.1528272442754,7.61054087746697,32.4484046532545,1.22399396021141e-08,7.25282811630204e-08
"Bra006273",3.72417074454026,6.08811275970066,32.408827082775,1.24917757515493e-08,7.39993289839771e-08
"Bra037358",-1.5680127989629,5.50666858411559,32.4084262165512,1.24943528758001e-08,7.39993289839771e-08
"Bra011249",-1.66863417953288,5.36678382872117,32.4050752820619,1.2515916502233e-08,7.41087798015934e-08
"Bra034977",1.17424827382143,4.61305655338792,32.3959126939094,1.25750692530014e-08,7.44406932085311e-08
"Bra013282",1.11395161986699,8.41742460631469,32.377843228354,1.2692545810387e-08,7.51176178298059e-08
"Bra013104",0.851784725890703,5.83168646761176,32.3764972624504,1.27013403174063e-08,7.51511603122955e-08
"Bra040826",1.58437236687378,5.82839382542456,32.3690679474579,1.27499932097857e-08,7.54204619256682e-08
"Bra025508",2.5204129579991,1.18369106962287,32.3564420079943,1.28331061872285e-08,7.58934237460262e-08
"Bra013151",-1.8058863940663,1.81202286292906,32.3541592608296,1.28481906872609e-08,7.59504505649583e-08
"Bra038877",1.29805837297227,3.31044535619976,32.3540263797643,1.28490693183457e-08,7.59504505649583e-08
"Bra025747",2.06753693190136,6.76137606838487,32.3281916552386,1.30210410518374e-08,7.69407997209697e-08
"Bra037609",-1.52095047777534,6.33172576939478,32.3278969129428,1.30230162796415e-08,7.69407997209697e-08
"Bra028553",-2.73004402452716,1.01564276076335,32.3267513125928,1.30306964188609e-08,7.69672542961176e-08
"Bra014966",2.10566203489497,1.70626520330687,32.3202357647666,1.30744632013591e-08,7.72067932632591e-08
"Bra017831",2.29103567698443,1.9921328572352,32.3197312891807,1.30778580420931e-08,7.72078703472526e-08
"Bra026072",-0.901180952958,4.52472420495025,32.318066015294,1.30890706801097e-08,7.72550895691939e-08
"Bra004477",1.21736984386963,6.18887996373712,32.3044408859647,1.31811739718206e-08,7.7779606000181e-08
"Bra028370",0.969731712951517,4.55984130919398,32.2888905187713,1.32870850004187e-08,7.83853217722296e-08
"Bra014702",-1.15607655563417,7.50038498227043,32.2842743113208,1.33186890079448e-08,7.85524838323791e-08
"Bra016604",1.98467110127297,4.3325927555919,32.2780531509519,1.33614001730676e-08,7.87850568595454e-08
"Bra029563",-1.5394207285477,9.79794149785071,32.2611586982146,1.34780818991276e-08,7.94535737953476e-08
"Bra007862",-1.32590510554688,4.29326740708504,32.2590382111267,1.34927989741336e-08,7.95208265189622e-08
"Bra011405",-1.49951193963322,10.8357600820661,32.2543236456899,1.35255777503916e-08,7.96944681669312e-08
"Bra004898",-1.47428725850779,7.39828629498151,32.2504908682129,1.3552284523998e-08,7.98322564337667e-08
"Bra015869",-1.96054518908879,2.63994815562557,32.2499525369824,1.35560398412095e-08,7.98348104738127e-08
"Bra010960",-1.94354854255949,2.12277313710413,32.2492016568217,1.35612796084817e-08,7.98461034077043e-08
"Bra033415",-1.22900829730515,5.85439243887772,32.243180044174,1.36033728597022e-08,8.007432361256e-08
"Bra012082",-1.04823079765878,3.87074871997563,32.230165647856,1.3694795811166e-08,8.05856401281584e-08
"Bra019674",-1.57121405416111,2.97878687733307,32.2298609645267,1.36969434935311e-08,8.05856401281584e-08
"Bra007540",1.29815513326792,3.61444705354824,32.2135633051402,1.38123170783516e-08,8.12445493541613e-08
"Bra039194",1.31148600965051,3.40207338106455,32.2087689111413,1.38464422485208e-08,8.14253469539881e-08
"Bra024818",-1.99818476134069,2.32214002424031,32.2048304006788,1.38745386482513e-08,8.15706120039316e-08
"Bra003653",-1.75507894716808,2.38211669819579,32.203233779846,1.38859448231988e-08,8.16177055223184e-08
"Bra006455",1.52598994346669,2.58567821929156,32.189294570843,1.39859255883669e-08,8.21852654256258e-08
"Bra012230",1.62862802027869,9.21150480969345,32.1881584229556,1.39941064659005e-08,8.22132375461873e-08
"Bra032672",-1.5331074769534,8.58898919148983,32.1874764912228,1.39990190438029e-08,8.22219999263828e-08
"Bra005965",-1.57903070580792,2.11598645348628,32.1854830691597,1.40133893931181e-08,8.22862938368436e-08
"Bra028498",1.27457436897875,4.43000831226029,32.182525958772,1.40347340816384e-08,8.23914994914747e-08
"Bra001866",-0.873681306392992,6.18510812286733,32.1777665255056,1.4069156504879e-08,8.25734084098322e-08
"Bra005860",3.4452780936589,3.12166108712645,32.1591816729385,1.42043825116784e-08,8.33467112513867e-08
"Bra021660",0.935207173441859,6.24487236327637,32.1338840904266,1.43905458590779e-08,8.44184474437582e-08
"Bra016436",-1.01886476804879,4.71771408803595,32.1321072459843,1.44037130316824e-08,8.44750705230488e-08
"Bra037977",-3.83524946555119,0.764901187666083,32.1305017249388,1.44156210031392e-08,8.4524282798109e-08
"Bra015599",1.82548542317636,3.3373751243857,32.1019739547114,1.4628860203854e-08,8.57536649120554e-08
"Bra016075",-4.57442348514329,0.911587177980997,32.0935182625295,1.46926696974596e-08,8.6106711413983e-08
"Bra033124",-0.960214724000157,5.07234429627961,32.0816483052609,1.47827150322158e-08,8.66039072584722e-08
"Bra036871",3.18870518134033,1.32376674130449,32.0813855366457,1.47847146326667e-08,8.66039072584722e-08
"Bra029602",1.59643367187911,3.27297984286684,32.0763224336107,1.48232964692024e-08,8.68087493520495e-08
"Bra008246",-0.824950489850467,5.36559961007229,32.0756820012128,1.48281838689465e-08,8.6816217078261e-08
"Bra013442",-1.75447199077712,2.58380031402181,32.0720752830187,1.48557383568796e-08,8.69437635284108e-08
"Bra013636",-1.05035782417395,4.56324613661885,32.071883649248,1.48572038283758e-08,8.69437635284108e-08
"Bra036295",-1.72194422277421,2.41509388078769,32.0601409747793,1.49472798450188e-08,8.7449591965721e-08
"Bra011554",4.41287643925953,0.934252853814006,32.0531469534299,1.50011894857251e-08,8.77436330250465e-08
"Bra006053",1.07567978539302,5.21025186665424,32.0518629811836,1.50111074308901e-08,8.77802812637501e-08
"Bra040277",-1.29625525894717,4.55854680364325,32.0416505303328,1.50902269602025e-08,8.82214825496245e-08
"Bra025444",2.63691820547198,1.4398180319245,32.0402971476371,1.5100743400817e-08,8.82614948675184e-08
"Bra032149",-0.872540836400148,5.43622508811137,32.0275379114919,1.52002504140426e-08,8.8821497313664e-08
"Bra007827",1.38168513971394,3.34008422183355,32.018943538271,1.52676463364434e-08,8.91936344312304e-08
"Bra021688",-1.19542483179973,5.62666182737738,32.009310267034,1.53435450023456e-08,8.96152516613301e-08
"Bra021723",-1.16088949364242,4.55024429380419,32.0087657309897,1.53478465634985e-08,8.96185967704383e-08
"Bra016952",-2.84817306063401,0.836823833099428,31.9922692800949,1.54787344062503e-08,9.03609188049114e-08
"Bra004852",-1.1309830679326,3.72174341372594,31.9654628162396,1.5693813895615e-08,9.15942504048591e-08
"Bra019177",-1.52777697755543,3.24793124282498,31.9558969449768,1.57712874674548e-08,9.20188514158748e-08
"Bra002656",1.14121631033862,4.5234871138034,31.9555354527058,1.57742226775986e-08,9.20188514158748e-08
"Bra034689",0.889828467767755,4.61527633364924,31.9542576987604,1.57846020470265e-08,9.20570554715446e-08
"Bra031190",0.949200095007896,5.55217147838512,31.9486987947101,1.58298374610117e-08,9.22984749000375e-08
"Bra006633",1.330213104454,7.64595068886708,31.9471602246424,1.58423804560502e-08,9.23492049189208e-08
"Bra018683",1.17934067461134,3.31129868340328,31.9398622659242,1.5902011864282e-08,9.26743339345666e-08
"Bra004722",0.983081763229061,5.02766431864285,31.9367066452728,1.59278659247872e-08,9.28025041542635e-08
"Bra038795",0.880529122241498,5.12553331699311,31.9272763007818,1.60053801130791e-08,9.32315331162733e-08
"Bra012790",-0.798049348568117,4.95873371957518,31.924903941461,1.6024939503231e-08,9.33228485632795e-08
"Bra036546",3.35209666102168,3.45371682269396,31.9211911151295,1.60555987091228e-08,9.34787450036474e-08
"Bra021990",1.02331957720299,6.46419669252051,31.9085732537926,1.61602323528603e-08,9.40651548483032e-08
"Bra100690",1.33927068841938,4.4438147583182,31.9023074700906,1.62124449067237e-08,9.43462229753506e-08
"Bra026516",-2.90669795923599,1.80608637895449,31.8961149433847,1.62642130352157e-08,9.46245693750601e-08
"Bra007659",-1.17397830384303,3.48170698875859,31.8861513825512,1.63478539104168e-08,9.50881705912287e-08
"Bra024318",-1.27960660333775,3.40722964275204,31.8813324684642,1.63884615857812e-08,9.53013031097663e-08
"Bra000299",-1.30590649784002,4.88427595546564,31.8487825716106,1.66654095097115e-08,9.68883532066781e-08
"Bra010292",-3.33307537972625,6.41813022769647,31.8448951198624,1.66987973860811e-08,9.70589834043708e-08
"Bra031427",-1.41063389763695,8.81551041328362,31.8416353574662,1.67268459141949e-08,9.71985045217019e-08
"Bra001882",-1.16886866884048,3.45864973484499,31.8403664666323,1.67377768031135e-08,9.72385128561833e-08
"Bra022737",-1.44047579949629,5.99960064047815,31.8346352932052,1.67872373387047e-08,9.75022866598424e-08
"Bra010153",-1.55705670244682,2.56753285169758,31.8281083107404,1.68437441079e-08,9.78068484873806e-08
"Bra032268",-1.01975867140339,7.35532102265231,31.8252647494438,1.68684215315714e-08,9.79264838381126e-08
"Bra024703",-0.856252207408536,5.08962220245106,31.8240719217766,1.68787840880394e-08,9.79490148586826e-08
"Bra033664",-1.54338916930762,5.22922226216703,31.8238798247732,1.68804535052286e-08,9.79490148586826e-08
"Bra000876",-4.66700237044237,2.7998519853395,31.8101359457617,1.70003247884753e-08,9.86207593449711e-08
"Bra034355",1.25681824415114,6.09621882986458,31.8092791909662,1.70078253977246e-08,9.86404622608383e-08
"Bra032746",2.41395204439561,1.1227275324987,31.7754365126136,1.73067737436876e-08,1.00350060351216e-07
